label,label_encoded,cleaned_message,message_length,word_count,capital_count,special_char_count,has_free,has_win,has_winner,has_prize,has_call,has_txt,has_claim,has_urgent,has_guaranteed
spam,1,ur hmv quiz cashbalance is currently to maximize ur cashin now send hmv to only pmsg,105,19,9,0,0,0,0,0,0,0,0,0,0
ham,0,so check your errors and if you had difficulties do correction,64,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,howz painhope u r fine,25,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,u wake up already thanx e tau sar piah its quite nice,58,13,2,1,0,0,0,0,0,0,0,0,0
ham,0,k do i need a login or anything,31,8,2,0,0,0,0,0,0,0,0,0,0
spam,1,dont forget you can place as many free requests with stchoicecouk as you wish for more information call,120,19,8,0,1,0,0,0,1,0,0,0,0
ham,0,lol no just was busy,24,6,4,0,0,0,0,0,0,0,0,0,0
ham,0,what u wearing,17,4,1,1,0,0,0,0,0,0,0,0,0
ham,0,ohas usual vijay film or its different,41,7,1,1,0,0,0,0,0,0,0,0,0
spam,1,i dont know u and u dont know me send chat to now and lets find each other only pmsg rcvd hgsuitelandsrowwjhl ldn years or over,158,28,20,1,0,0,0,0,0,0,0,0,0
ham,0,have you had a good day mine was really busy are you up to much tomorrow night,80,17,2,2,0,0,0,0,0,0,0,0,0
ham,0,and is there a way you can send shades stuff to her and she has been wonderful too,85,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,really i tot ur paper ended long ago but wat u copied jus now got use u happy lar i still haf study,115,25,5,1,0,0,0,0,0,0,0,0,0
spam,1,thank you winner notified by sms good luck no future marketing reply stop to customer services,115,18,8,1,0,0,1,0,0,0,0,0,0
ham,0,babe i lost you,25,7,2,1,0,0,0,0,0,0,0,0,0
ham,0,ok help me ask if shes working tmr a not,45,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,im not driving raining then ill get caught at e mrt station lor,70,13,3,1,0,0,0,0,0,0,0,0,0
ham,0,not a drop in the tank,22,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,that said can you text him one more time,43,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,ok i go change also,22,5,1,0,0,0,0,0,0,0,0,0,0
spam,1,s of girls many local u who r virgins this r ready fil ur every sexual need can u fil theirs text cute to p m,140,30,6,1,0,0,0,0,0,0,0,0,0
ham,0,did u find a sitter for kaitlyn i was sick and slept all day yesterday,72,15,2,1,0,0,0,0,0,0,0,0,0
ham,0,sorry man accidentally left my phone on silent last night and didnt check it til i got up,91,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,hey something came up last min think i wun be signing up tmr hee,70,14,4,0,0,0,0,0,0,0,0,0,0
ham,0,hes an adult and would learn from the experience theres no real danger i just dont like peeps using drugs they dont need but no comment,140,26,4,0,0,0,0,0,0,0,0,0,0
ham,0,hey theres veggie pizza,31,5,2,1,0,0,0,0,0,0,0,0,0
ham,0,yun buying but school got offer plus only,52,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,you sure your neighbors didnt pick it up,40,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,k i will sent it again,23,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,well im computerless time to make some oreo truffles,54,9,3,0,0,0,0,0,0,0,0,0,0
ham,0,haha yeah i see that now be there in a sec,43,11,2,0,0,0,0,0,0,0,0,0,0
ham,0,i am not having her number sir,30,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,lol now im after that hot air balloon,39,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,ok now i am in bus if i come soon i will come otherwise tomorrow,71,18,2,0,0,0,0,0,0,0,0,0,0
ham,0,msgs r not time passthey silently say that i am thinking of u right now and also making u think of me at least a moment gd ntswt drms shesil,146,31,7,0,0,0,0,0,0,0,0,0,0
ham,0,yeah we can probably swing by once my roommate finishes up with his girl,73,14,1,0,0,0,0,0,0,0,0,0,0
spam,1,got what it takes take part in the wrc rally in oz u can with lucozade energy text rally le to p see packs or lucozadecoukwrc itcould be u,159,32,17,3,0,0,0,0,0,0,0,0,0
ham,0,happy new years melody,23,4,1,1,0,0,0,0,0,0,0,0,0
ham,0,dun need to pick ur gf,26,7,1,1,0,0,0,0,0,0,0,0,0
ham,0,yay you better not have told that to other girls either,59,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,horrible u eat macs eat until u forgot abt me already rite u take so long reply i thk its more toot than b so b prepared now wat shall i eat,150,33,4,1,0,0,0,0,0,0,0,0,0
ham,0,did he say how fantastic i am by any chance or anything need a bigger life lift as losing the will live do you think i would be the first person die from n v q,167,38,6,1,0,0,0,0,0,0,0,0,0
ham,0,just nw i came to hme da,26,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,im outside islands head towards hard rock and youll run into me,66,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,to day class is there are no class,35,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,im in chennai velachery,26,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,you flippin your shit yet,26,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,k give me a sec breaking a ltgt at cstore,49,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,am i that much bad to avoid like this,38,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,yo you around just got my car back,36,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,annoying isnt it,18,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,goodmorning today i am late for ltgt min,48,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,theres no point hangin on to mr not right if hes not makin u happy,68,15,1,0,0,0,0,0,0,0,0,0,0
ham,0,all will come alivebetter correct any good looking figure there itself,73,11,1,0,0,0,0,0,0,0,0,0,0
ham,0,in that case i guess ill see you at campus lodge,49,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,were done,13,2,1,0,0,0,0,0,0,0,0,0,0
ham,0,come to my home for one last time i wont do anything trust me,63,14,2,0,0,0,0,0,0,0,0,0,0
ham,0,i was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair,133,27,2,0,0,0,0,0,0,0,0,0,0
spam,1,sex up ur mobile with a free sexy pic of jordan just text babe to then every wk get a sexy celeb pocketbabecouk more pics wk,155,30,15,2,1,0,0,0,0,0,0,0,0
ham,0,ok c ya,13,3,2,0,0,0,0,0,0,0,0,0,0
spam,1,you have new voicemail please call,49,8,2,0,0,0,0,0,1,0,0,0,0
ham,0,what he said is not the matter my mind saying some other matter is there,74,15,2,0,0,0,0,0,0,0,0,0,0
ham,0,al he does is moan at me if n e thin goes wrong its my faultal de arguments r my faultfed up of him of himso y bother hav go thanxxx,138,31,2,1,0,0,0,0,0,0,0,0,0
ham,0,neft transaction with reference number ltgt for rs ltdecimalgt has been credited to the beneficiary account on ltgt at lttimegt ltgt,164,22,17,0,0,0,0,0,0,0,0,0,0
ham,0,otherwise had part time job natuition,40,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,i know she called me,20,5,1,0,0,0,0,0,0,0,0,0,0
ham,0,me also da i feel yesterday night wait til day night dear,61,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,thanks for understanding ive been trying to tell sura that,61,10,2,0,0,0,0,0,0,0,0,0,0
spam,1,win a year supply of cds a store of ur choice worth enter our weekly draw txt music to tscs,147,26,16,0,0,1,0,0,0,1,0,0,0
ham,0,the whole car appreciated the last two dad and are having a map reading semi argument but apart from that things are going ok p,130,25,3,1,0,0,0,0,0,0,0,0,0
spam,1,as a sim subscriber you are selected to receive a bonus get it delivered to your door txt the word ok to no to claim pmsg exp apr,148,29,14,1,0,0,0,0,0,1,1,0,0
ham,0,i need you to be in my strong arms,37,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,also maaaan are you missing out,31,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,his bday real is in april,27,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,guessin you aint gonna be here before,41,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,ok then i will come to ur home after half an hour,49,12,1,0,0,0,0,0,0,0,0,0,0
ham,0,yo the game almost over want to go to walmart soon,52,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,yeah probably but not sure ilol let u know but personally i wuldnt bother then again if ur goin to then i mite as well,124,25,4,2,0,0,0,0,0,0,0,0,0
ham,0,ill text now all creepy like so he wont think that we forgot,63,13,2,1,0,0,0,0,0,0,0,0,0
ham,0,that would be good ill phone you tomo lunchtime shall i to organise something,85,15,2,1,0,0,0,0,0,0,0,0,0
spam,1,you have new voicemail please call,50,8,2,0,0,0,0,0,1,0,0,0,0
ham,0,damn can you make it tonight or do you want to just wait til tomorrow,70,15,1,0,0,0,0,0,0,0,0,0,0
ham,0,kkim also finewhen will you complete the course,55,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,true it is passable and if you get a high score and apply for phd you get years of salary so it makes life easier,119,25,4,0,0,0,0,0,0,0,0,0,0
spam,1,no nokia tone ur mob every week just txt nok to st tone free so get txtin now and tell ur friends ptone reply hl info,143,31,14,2,1,0,0,0,0,1,0,0,0
ham,0,prakesh is there know,22,4,1,0,0,0,0,0,0,0,0,0,0
ham,0,teach me apps da when you come to college,43,9,2,0,0,0,0,0,0,0,0,0,0
ham,0,rofl betta invest in some anti aging products,46,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,sir you will receive the account no another hr time sorry for the delay,75,14,1,0,0,0,0,0,0,0,0,0,0
spam,1,reply with your name and address and you will receive by post a weeks completely free accommodation at various global locations php,159,23,21,0,1,0,0,0,0,0,0,0,0
ham,0,so ll be submitting da project tmr rite,43,8,2,1,0,0,0,0,0,0,0,0,0
spam,1,free entry into our weekly comp just send the word enter to now tc cust care,123,21,15,0,1,0,0,0,0,0,0,0,0
ham,0,jus ans me lar ull noe later,31,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,i want to send something that can sell fast ltgt k is not easy money,76,15,1,0,0,0,0,0,0,0,0,0,0
ham,0,have got few things to do may be in pub later,51,13,0,0,0,0,0,0,0,0,0,0,0
ham,0,s finish meeting call me,27,5,0,0,0,0,0,0,1,0,0,0,0
ham,0,lol ok ill snatch her purse too,34,7,2,0,0,0,0,0,0,0,0,0,0
ham,0,edrunk sorry iff pthis makes no senrddnot no how dancce drum n basqihave fun nhite x ros xxxxxxx,125,21,1,1,0,0,0,0,0,0,0,0,0
ham,0,how much are we getting,24,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,is ur paper in e morn or aft tmr,33,9,1,1,0,0,0,0,0,0,0,0,0
ham,0,dear relieved of westonzoyland all going to plan this end too,63,11,1,1,0,0,0,0,0,0,0,0,0
ham,0,hope you are having a great new semester do wish you the very best you are made for greatness,96,19,3,0,0,0,0,0,0,0,0,0,0
ham,0,oh yes i can speak txt u no hmm did u get email,53,14,4,2,0,0,0,0,0,1,0,0,0
ham,0,i want to show you the world princess how about europe,59,12,1,1,0,0,0,0,0,0,0,0,0
ham,0,nobody can decide where to eat and dad wants chinese,52,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,no shoot me im in the docs waiting room,45,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,now im going out dinner soon,34,7,2,1,0,0,0,0,0,0,0,0,0
ham,0,hello which the site to download songs its urgent pls,53,10,1,0,0,0,0,0,0,0,0,1,0
ham,0,i do know what u mean is the king of not havin credit im goinbed now night night sweet onlymore sleep,111,21,4,3,0,0,0,0,0,0,0,0,0
ham,0,horrible gal me in sch doing some stuff how come u got mc,60,13,3,1,0,0,0,0,0,0,0,0,0
ham,0,hi hun im not comin nitetell every im sorry me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monlrsx,152,27,114,2,0,0,0,0,0,0,0,0,0
spam,1,please call immediately as there is an urgent message waiting for you,81,13,5,0,0,0,0,0,1,0,0,1,0
ham,0,yeah like if it goes like it did with my friends imma flip my shit in like half an hour,87,20,1,0,0,0,0,0,0,0,0,0,0
ham,0,mum say we wan to go then go then she can shun bian watch da glass exhibition,84,17,2,0,0,0,0,0,0,0,0,0,0
ham,0,what your plan for pongal,26,5,1,1,0,0,0,0,0,0,0,0,0
ham,0,just wait till end of march when el nino gets himself oh,58,12,2,0,0,0,0,0,0,0,0,0,0
ham,0,not yet chikkugoing to room nw im in bus,46,9,1,0,0,0,0,0,0,0,0,0,0
ham,0,am also doing in cbe only but have to pay,43,10,2,0,0,0,0,0,0,0,0,0,0
ham,0,honey boo im missing u,24,5,2,0,0,0,0,0,0,0,0,0,0
ham,0,we have sent jd for customer service cum accounts executive to ur mail id for details contact us,97,18,8,0,0,0,0,0,0,0,0,0,0
ham,0,yo im at my parents gettin cash good news we picked up a downstem,70,14,3,0,0,0,0,0,0,0,0,0,0
ham,0,thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy,179,35,6,2,0,0,0,0,0,0,0,0,0
spam,1,hungry gay guys feeling hungry and up it now call just pmin to stop texts call pmin,120,20,3,0,0,0,0,0,1,0,0,0,0
ham,0,ok no wahala just remember that a friend in need,54,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,i will see in half an hour,26,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,im in inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insects being molestedsomeone plumbingremixed by evil men on acid,156,19,3,1,0,0,0,0,0,0,0,0,0
ham,0,hey sorry i didntgive ya a a bellearlier hunnyjust been in bedbut mite go thepub ltr if uwana mt uploads a luv jenxxx,123,24,3,1,0,0,0,0,0,0,0,0,0
ham,0,seriously tell her those exact words right now,48,8,39,0,0,0,0,0,0,0,0,0,0
spam,1,can u get phone now i wanna chat set up meet call me now on u can cum here moro luv jane xx callsminmoremobsemspoboxpowa,147,27,28,1,0,0,0,0,1,0,0,0,0
ham,0,tee hee off to lecture cheery bye bye,40,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,sorry chikku my cell got some problem thts y i was nt able to reply u or msg u,81,19,1,0,0,0,0,0,0,0,0,0,0
ham,0,if you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,116,26,1,0,0,0,0,0,0,0,0,0,0
ham,0,ok,5,1,1,0,0,0,0,0,0,0,0,0,0
spam,1,network operator the service is free for t cs visit biz,66,12,4,0,1,0,0,0,0,0,0,0,0
ham,0,let me know how to contact you ive you settled in a room lets know you are ok,81,18,3,0,0,0,0,0,0,0,0,0,0
ham,0,wot u up u weirdo,20,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,can do lor,13,3,1,0,0,0,0,0,0,0,0,0,0
ham,0,dont put your phone on silent mode ok,37,8,1,0,0,0,0,0,0,0,0,0,0
ham,0,can i meet at as where depends on where wan in lor,66,17,4,0,0,0,0,0,0,0,0,0,0
ham,0,waiting my tv show start lor u leh still busy doing ur report,69,15,2,1,0,0,0,0,0,0,0,0,0
ham,0,oh ho is this the first time u use these type of words,55,13,2,0,0,0,0,0,0,0,0,0,0
ham,0,am i the only one who doesnt stalk profiles,45,9,2,1,0,0,0,0,0,0,0,0,0
ham,0,ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it gud nyt,159,32,16,3,0,0,0,0,0,0,0,0,0
ham,0,yes i thought so thanks,25,5,2,0,0,0,0,0,0,0,0,0,0
ham,0,but if shes drinkin im ok,28,6,1,0,0,0,0,0,0,0,0,0,0
ham,0,just wondering the others just took off,40,7,1,0,0,0,0,0,0,0,0,0,0
ham,0,night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng,156,31,3,0,0,0,0,0,0,0,0,0,0
ham,0,what do you do my dog must i always wait till the end of your day to have word from you did you run out of time on your cell already,138,33,4,3,0,0,0,0,0,0,0,0,0
ham,0,happy new year to u too,24,6,1,1,0,0,0,0,0,0,0,0,0
ham,0,heygreat dealfarm tour am to pm pax deposit by may,70,12,4,2,0,0,0,0,0,0,0,0,0
ham,0,eat jap done oso aft ur lect wat got lect at rite,62,14,2,0,0,0,0,0,0,0,0,0,0
ham,0,hey babe i saw you came online for a second and then you disappeared what happened,86,17,2,2,0,0,0,0,0,0,0,0,0
ham,0,da my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes,174,35,4,0,0,0,0,0,0,0,0,0,0
ham,0,happy birthday may all ur dreams come true,48,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,aiyah u did ok already lar e nydc at wheellock,48,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,tell her i said eat shit,25,6,19,0,0,0,0,0,0,0,0,0,0
ham,0,sure i am driving but will reach my destination soon,54,10,2,1,0,0,0,0,0,0,0,0,0
ham,0,k so am i how much for an th fifty,38,10,3,2,0,0,0,0,0,0,0,0,0
ham,0,your daily text from me a favour this time,46,10,1,0,0,0,0,0,0,0,0,0,0
ham,0,great to hear you are settling well so whats happenin wit ola,64,12,2,1,0,0,0,0,0,0,0,0,0
ham,0,those cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,133,23,2,0,0,0,0,0,0,0,0,0,0
ham,0,i tot u reach liao he said tshirt,36,8,2,0,0,0,0,0,0,0,0,0,0
ham,0,fran i decided go n e way im completely broke an knackered i got up bout c u mrw love janx ps this is my dads fone no credit,132,31,96,0,0,0,0,0,0,0,0,0,0
ham,0,your right ill make the appointment right now,48,8,2,1,0,0,0,0,0,0,0,0,0
ham,0,designation is software developer and may be she get chennai,62,10,1,0,0,0,0,0,0,0,0,0,0
spam,1,enjoy the jamster videosound gold club with your credits for new videosounds logosmusicnews get more fun from jamstercouk only help call,163,23,2,3,0,0,0,0,1,0,0,0,0
spam,1,get lions england tone reply lionm mono or lionp poly more go the original n best tones gbp network operator rates apply,155,28,7,0,0,0,0,0,0,0,0,0,0
ham,0,i jokin oni lar busy then i wun disturb,48,11,3,0,0,0,0,0,0,0,0,0,0
ham,0,ok be careful dont text and drive,39,9,2,2,0,0,0,0,0,0,0,0,0
ham,0,ill always be there even if its just in spirit ill get a bb soon just trying to be sure i need it,103,23,3,0,0,0,0,0,0,0,0,0,0
ham,0,u r too much close to my heart if u go away i will be shattered plz stay with me,83,20,3,0,0,0,0,0,0,0,0,0,0
ham,0,i love u babe r u sure everything is alrite is he being an idiot txt bak girlie,84,19,4,2,0,0,0,0,0,1,0,0,0
ham,0,how abt making some of the pics bigger,39,8,1,1,0,0,0,0,0,0,0,0,0
ham,0,got but got colours lor one colour is quite light n e other is darker lor actually im done shes styling my hair now,122,25,3,0,0,0,0,0,0,0,0,0,0
ham,0,whenevr ur sad whenevr ur gray remembr im here listn watevr u wanna say jus walk wid me a little whileamp i promise ill bring back ur smile,154,30,6,0,0,0,0,0,0,0,0,0,0
ham,0,why nothing ok anyway give me treat,36,7,2,0,0,0,0,0,0,0,0,0,0
spam,1,win the newest harry potter and the order of the phoenix book reply harry answer questions chance to be the first among readers,140,26,11,1,0,1,0,0,0,0,0,0,0
ham,0,correct so how was work today,30,6,2,0,0,0,0,0,0,0,0,0,0
ham,0,just sent again do you scream and moan in bed princess,57,11,2,1,0,0,0,0,0,0,0,0,0
ham,0,i wake up long ago already dunno what other thing,54,10,2,1,0,0,0,0,0,0,0,0,0
